"Campaign name","Ad Set Name","Ad name",Placement,"Delivery status","Delivery level","Ad Set Name","Amount spent (USD)","Attribution setting","CPM (cost per 1,000 impressions)",Impressions,Frequency,Reach,"CTR (Link)","Link clicks","Landing page views rate per link clicks","Result type",Results,"Cost per result","Adds to cart","Reporting starts","Reporting ends"
FB_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,MW_30-50_EN_Feed_SEP7_Seattle_7PM_AddToCart-Purchase_8-8-25,Video_EN_Seattle_SEP7_7PM_PissGuy_8-8-25,"Facebook Reels",not_delivering,ad,MW_30-50_EN_Feed_SEP7_Seattle_7PM_AddToCart-Purchase_8-8-25,10.95,"7-day click, 1-day view, or 1-day engaged-view",6.26072041,1749,1.31109445,1334,0.01143511,20,,"Website adds to cart",,,,2025-04-01,2025-09-17
IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,MW_21-45_EN_Feed_SEP7_Seattle_7PM_AddToCart-Purchase_8-8-25,Video_EN_Seattle_SEP7_7PM_JobInterview_8-22-25,"Instagram Reels",not_delivering,ad,MW_21-45_EN_Feed_SEP7_Seattle_7PM_AddToCart-Purchase_8-8-25,9.90303216,"7-day click, 1-day view, or 1-day engaged-view",6.75974891,1465,1.09573672,1337,0.01433447,21,,"Website adds to cart",,,,2025-04-01,2025-09-17
IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,MW_21-45_EN_Feed_SEP7_Seattle_7PM_FBIGEngagement_8-8-25,Flyer_EN_Seattle_SEP7_7PM_Flyer_8-8-25,Feed,not_delivering,ad,MW_21-45_EN_Feed_SEP7_Seattle_7PM_FBIGEngagement_8-8-25,9.45,"7-day click, 1-day view, or 1-day engaged-view",7.60257442,1243,1.28941909,964,0.01930813,24,,"Website adds to cart",,,,2025-04-01,2025-09-17
IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,MW_21-45_EN_Feed_SEP7_Seattle_7PM_FBIGEngagement_8-8-25,Flyer_EN_Seattle_SEP7_7PM_Flyer_8-8-25,"Instagram Stories",not_delivering,ad,MW_21-45_EN_Feed_SEP7_Seattle_7PM_FBIGEngagement_8-8-25,8.31,"7-day click, 1-day view, or 1-day engaged-view",7.00674536,1186,1.28077754,926,0.02782462,33,,"Website adds to cart",,,,2025-04-01,2025-09-17
FB_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,MW_30-50_EN_Feed_SEP7_Seattle_7PM_LPView+VideoViews_8-8-25,Flyer_EN_Seattle_SEP7_7PM_Flyer_8-8-25,"Facebook Stories",not_delivering,ad,MW_30-50_EN_Feed_SEP7_Seattle_7PM_LPView+VideoViews_8-8-25,8.21293826,"7-day click, 1-day view, or 1-day engaged-view",16.6253811,494,1.61437908,306,0.01417004,7,,"Website adds to cart",,,,2025-04-01,2025-09-17
IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,MW_21-45_EN_Feed_SEP7_Seattle_7PM_AddToCart-Purchase_8-8-25,Video_EN_Seattle_SEP7_7PM_PissGuy_8-8-25,"Instagram Stories",not_delivering,ad,MW_21-45_EN_Feed_SEP7_Seattle_7PM_AddToCart-Purchase_8-8-25,8.13,"7-day click, 1-day view, or 1-day engaged-view",9.57597173,849,1.31832298,644,0.02120141,18,,"Website adds to cart",,,,2025-04-01,2025-09-17
IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,MW_21-45_EN_Feed_SEP7_Seattle_7PM_FBIGEngagement_8-8-25,CRS_EN_Seattle_SEP7_7PM_PissGuy_8-8-25,"Instagram Stories",not_delivering,ad,MW_21-45_EN_Feed_SEP7_Seattle_7PM_FBIGEngagement_8-8-25,7.2,"7-day click, 1-day view, or 1-day engaged-view",7.9558011,905,1.48360656,610,0.02762431,25,,"Website adds to cart",,,,2025-04-01,2025-09-17
IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,MW_21-45_EN_Feed_SEP7_Seattle_7PM_FBIGEngagement_8-8-25,Video_EN_Seattle_SEP7_7PM_JobInterview_8-22-25,Feed,not_delivering,ad,MW_21-45_EN_Feed_SEP7_Seattle_7PM_FBIGEngagement_8-8-25,5.84,"7-day click, 1-day view, or 1-day engaged-view",12.16666667,480,1.2244898,392,0.025,12,,"Website adds to cart",,,,2025-04-01,2025-09-17
IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,MW_21-45_EN_Feed_SEP7_Seattle_7PM_FBIGEngagement_8-8-25,Flyer_EN_Seattle_SEP7_7PM_Flyer_8-8-25,"Instagram Reels",not_delivering,ad,MW_21-45_EN_Feed_SEP7_Seattle_7PM_FBIGEngagement_8-8-25,5.79,"7-day click, 1-day view, or 1-day engaged-view",5.64327485,1026,1.27137546,807,0.02339181,24,,"Website adds to cart",,,,2025-04-01,2025-09-17
FB_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,MW_30-50_EN_Feed_SEP7_Seattle_7PM_FBIGEngagement_7-29-25,Flyer_EN_Seattle_SEP7_7PM_Flyer_8-8-25,Feed,not_delivering,ad,MW_30-50_EN_Feed_SEP7_Seattle_7PM_FBIGEngagement_7-29-25,5.63,"7-day click, 1-day view, or 1-day engaged-view",4.1519174,1356,1.40227508,967,0.03687316,50,,"Website adds to cart",,,,2025-04-01,2025-09-17
IG_US_Seattle_SEP7_6PM_C25_M/W_LPView_EN_Feed_7-8-25,MW_21-45_EN_Feed_SEP7_Seattle_6PM_Comedy+Events+Max+Media_7-8-25,Video_EN_Seattle_SEP7_6PM_PissGuy_7-8-25,"Instagram Stories",not_delivering,ad,MW_21-45_EN_Feed_SEP7_Seattle_6PM_Comedy+Events+Max+Media_7-8-25,5.32,"7-day click or 1-day view",6.58415842,808,1.24691358,648,0.05074257,41,,"Landing page views",26,0.20461538,8,2025-04-01,2025-09-17
IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,MW_21-45_EN_Feed_SEP7_Seattle_7PM_LPView+VideoViews_8-8-25,"Video_EN_Seattle_SEP7_7PM_PissGuy_8-8-25 - Copy","Instagram Stories",not_delivering,ad,MW_21-45_EN_Feed_SEP7_Seattle_7PM_LPView+VideoViews_8-8-25,5.15,"7-day click, 1-day view, or 1-day engaged-view",10.17786561,506,1.32460733,382,0.02371542,12,,"Website adds to cart",,,,2025-04-01,2025-09-17
FB_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,MW_30-50_EN_Feed_SEP7_Seattle_7PM_LPView+VideoViews_8-8-25,Flyer_EN_Seattle_SEP7_7PM_Flyer_8-8-25,"Facebook Reels",not_delivering,ad,MW_30-50_EN_Feed_SEP7_Seattle_7PM_LPView+VideoViews_8-8-25,5.07,"7-day click, 1-day view, or 1-day engaged-view",5.65848214,896,1.26732673,707,0.03125,28,,"Website adds to cart",,,,2025-04-01,2025-09-17
IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,MW_21-45_EN_Feed_SEP7_Seattle_7PM_AddToCart-Purchase_8-8-25,Flyer_EN_Seattle_SEP7_7PM_Flyer_8-8-25,Feed,not_delivering,ad,MW_21-45_EN_Feed_SEP7_Seattle_7PM_AddToCart-Purchase_8-8-25,4.95,"7-day click, 1-day view, or 1-day engaged-view",6.21079046,797,1.15007215,693,0.01505646,12,,"Website adds to cart",,,,2025-04-01,2025-09-17
FB/IG_T_US_Seattle_SEP7_6PM_C25_MW_LPView_EN_Feed_7-16-25,WM_25-50_EN_Feed_SEP7_Seattle_6PM_RetargetLookalike_7-16-25,Video_EN_Seattle_SEP7_6PM_T_NotADoctor_7-25-25,"Instagram Stories",inactive,ad,WM_25-50_EN_Feed_SEP7_Seattle_6PM_RetargetLookalike_7-16-25,4.92,"7-day click or 1-day view",8.03921569,612,1,612,0.08006536,49,,"Landing page views",23,0.21391304,,2025-04-01,2025-09-17
IG_US_Seattle_SEP7_6PM_C25_M/W_LPView_EN_Feed_7-8-25,MW_21-45_EN_Feed_SEP7_Seattle_6PM_Comedy+Events+Max+Media_7-8-25,Video_EN_Seattle_SEP7_6PM_PissGuy_7-8-25,Explore,not_delivering,ad,MW_21-45_EN_Feed_SEP7_Seattle_6PM_Comedy+Events+Max+Media_7-8-25,4.76,"7-day click or 1-day view",5.8190709,818,1.278125,640,0.07334963,60,,"Landing page views",32,0.14875,,2025-04-01,2025-09-17
FB_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,MW_30-50_EN_Feed_SEP7_Seattle_7PM_AddToCart-Purchase_8-8-25,CRS_EN_Seattle_SEP7_7PM_PissGuy_8-8-25,Feed,not_delivering,ad,MW_30-50_EN_Feed_SEP7_Seattle_7PM_AddToCart-Purchase_8-8-25,4.58,"7-day click, 1-day view, or 1-day engaged-view",8.38827839,546,1.29383886,422,0.08424908,46,,"Website adds to cart",,,,2025-04-01,2025-09-17
FB_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,MW_30-50_EN_Feed_SEP7_Seattle_7PM_FBIGEngagement_7-29-25,Flyer_EN_Seattle_SEP7_7PM_Flyer_8-8-25,"Facebook Stories",not_delivering,ad,MW_30-50_EN_Feed_SEP7_Seattle_7PM_FBIGEngagement_7-29-25,3.46258616,"7-day click, 1-day view, or 1-day engaged-view",14.48780822,239,1.49375,160,0.0125523,3,,"Website adds to cart",,,,2025-04-01,2025-09-17
IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,MW_21-45_EN_Feed_SEP7_Seattle_7PM_FBIGEngagement_8-8-25,Video_EN_Seattle_SEP7_7PM_JobInterview_8-22-25,"Instagram Reels",not_delivering,ad,MW_21-45_EN_Feed_SEP7_Seattle_7PM_FBIGEngagement_8-8-25,3.38,"7-day click, 1-day view, or 1-day engaged-view",7.68181818,440,1.10831234,397,0.02272727,10,,"Website adds to cart",,,,2025-04-01,2025-09-17
IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,MW_21-45_EN_Feed_SEP7_Seattle_7PM_AddToCart-Purchase_8-8-25,Flyer_EN_Seattle_SEP7_7PM_Flyer_8-8-25,"Instagram Reels",not_delivering,ad,MW_21-45_EN_Feed_SEP7_Seattle_7PM_AddToCart-Purchase_8-8-25,3.32,"7-day click, 1-day view, or 1-day engaged-view",6.42166344,517,1.21077283,427,0.02514507,13,,"Website adds to cart",,,,2025-04-01,2025-09-17
FB_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,MW_30-50_EN_Feed_SEP7_Seattle_7PM_AddToCart-Purchase_8-8-25,Video_EN_Seattle_SEP7_7PM_PissGuy_8-8-25,Feed,not_delivering,ad,MW_30-50_EN_Feed_SEP7_Seattle_7PM_AddToCart-Purchase_8-8-25,3.28,"7-day click, 1-day view, or 1-day engaged-view",8.63157895,380,1.31034483,290,0.01315789,5,,"Website adds to cart",,,,2025-04-01,2025-09-17
FB/IG_T_US_Seattle_SEP7_6PM_C25_MW_LPView_EN_Feed_7-16-25,WM_25-50_EN_Feed_SEP7_Seattle_6PM_RetargetLookalike_7-16-25,Flyer_EN_Seattle_SEP7_6PM_T_Flyer_7-16-25,"Facebook Stories",inactive,ad,WM_25-50_EN_Feed_SEP7_Seattle_6PM_RetargetLookalike_7-16-25,3.06012185,"7-day click or 1-day view",7.32086567,418,1.68548387,248,0.0645933,27,,"Landing page views",16,0.19125762,1,2025-04-01,2025-09-17
FB/IG_T_US_Seattle_SEP7_6PM_C25_MW_LPView_EN_Feed_7-16-25,WM_25-50_EN_Feed_SEP7_Seattle_6PM_RetargetLookalike_7-16-25,Video_EN_Seattle_SEP7_6PM_T_NotADoctor_7-25-25,"Facebook profile feed",inactive,ad,WM_25-50_EN_Feed_SEP7_Seattle_6PM_RetargetLookalike_7-16-25,3,"7-day click or 1-day view",3.57995227,838,1.19034091,704,0.03221957,27,,"Landing page views",17,0.17647059,,2025-04-01,2025-09-17
FB/IG_T_US_Seattle_SEP7_6PM_C25_MW_LPView_EN_Feed_7-16-25,WM_25-50_EN_Feed_SEP7_Seattle_6PM_RetargetLookalike_7-16-25,Video_EN_Seattle_SEP7_6PM_T_NotADoctor_7-25-25,"Instagram Reels",inactive,ad,WM_25-50_EN_Feed_SEP7_Seattle_6PM_RetargetLookalike_7-16-25,2.78,"7-day click or 1-day view",5.80375783,479,1.17401961,408,0.03340292,16,,"Landing page views",9,0.30888889,,2025-04-01,2025-09-17
FB_US_Seattle_SEP7_6PM_C25_MW_LPView_EN_Feed_7-8-25,MW_30-50_EN_Feed_SEP7_Seattle_6PM_Comedy+Events+Max+Media_7-8-25,Flyer_EN_Seattle_SEP7_6PM_Flyer_7-8-25,"Facebook Reels",not_delivering,ad,MW_30-50_EN_Feed_SEP7_Seattle_6PM_Comedy+Events+Max+Media_7-8-25,2.69,"7-day click or 1-day view",5,538,1.25995316,427,0.07806691,42,,"Landing page views",38,0.07078947,35,2025-04-01,2025-09-17
IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,MW_21-45_EN_Feed_SEP7_Seattle_7PM_AddToCart-Purchase_8-8-25,Video_EN_Seattle_SEP7_7PM_JobInterview_8-22-25,"Instagram Stories",not_delivering,ad,MW_21-45_EN_Feed_SEP7_Seattle_7PM_AddToCart-Purchase_8-8-25,2.67081776,"7-day click, 1-day view, or 1-day engaged-view",8.58783847,311,1.12681159,276,0.03215434,10,,"Website adds to cart",,,,2025-04-01,2025-09-17
FB_US_Seattle_SEP7_6PM_C25_MW_LPView_EN_Feed_7-8-25,MW_30-50_EN_Feed_SEP7_Seattle_6PM_Comedy+Events+Max+Media_7-8-25,Flyer_EN_Seattle_SEP7_6PM_Flyer_7-8-25,Feed,not_delivering,ad,MW_30-50_EN_Feed_SEP7_Seattle_6PM_Comedy+Events+Max+Media_7-8-25,2.44,"7-day click or 1-day view",4.3339254,563,1.28832952,437,0.07992895,45,,"Landing page views",43,0.05674419,38,2025-04-01,2025-09-17
IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,MW_21-45_EN_Feed_SEP7_Seattle_7PM_AddToCart-Purchase_8-8-25,Flyer_EN_Seattle_SEP7_7PM_Flyer_8-8-25,"Instagram Stories",not_delivering,ad,MW_21-45_EN_Feed_SEP7_Seattle_7PM_AddToCart-Purchase_8-8-25,2.43,"7-day click, 1-day view, or 1-day engaged-view",6.54986523,371,1.13803681,326,0.02156334,8,,"Website adds to cart",,,,2025-04-01,2025-09-17
FB/IG_T_US_Seattle_SEP7_6PM_C25_MW_LPView_EN_Feed_7-16-25,WM_25-50_EN_Feed_SEP7_Seattle_6PM_RetargetLookalike_7-16-25,Video_EN_Seattle_SEP7_6PM_T_Flyer_7-16-25,"Facebook Reels",inactive,ad,WM_25-50_EN_Feed_SEP7_Seattle_6PM_RetargetLookalike_7-16-25,2.17,"7-day click or 1-day view",5.56410256,390,1.05978261,368,0.08461538,33,,"Landing page views",26,0.08346154,7,2025-04-01,2025-09-17
FB_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,MW_30-50_EN_Feed_SEP7_Seattle_7PM_LPView+VideoViews_8-8-25,CRS_EN_Seattle_SEP7_7PM_PissGuy_8-8-25,"Facebook Reels",not_delivering,ad,MW_30-50_EN_Feed_SEP7_Seattle_7PM_LPView+VideoViews_8-8-25,2.13,"7-day click, 1-day view, or 1-day engaged-view",10,213,1.4295302,149,0.03755869,8,,"Website adds to cart",,,,2025-04-01,2025-09-17
FB_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,MW_30-50_EN_Feed_SEP7_Seattle_7PM_LPView+VideoViews_8-8-25,Flyer_EN_Seattle_SEP7_7PM_Flyer_8-8-25,Marketplace,not_delivering,ad,MW_30-50_EN_Feed_SEP7_Seattle_7PM_LPView+VideoViews_8-8-25,2.06073725,"7-day click, 1-day view, or 1-day engaged-view",5.48068418,376,1.97894737,190,0.00265957,1,,"Website adds to cart",,,,2025-04-01,2025-09-17
FB_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,MW_30-50_EN_Feed_SEP7_Seattle_7PM_AddToCart-Purchase_8-8-25,Flyer_EN_Seattle_SEP7_7PM_Flyer_8-8-25,Feed,not_delivering,ad,MW_30-50_EN_Feed_SEP7_Seattle_7PM_AddToCart-Purchase_8-8-25,2.04,"7-day click, 1-day view, or 1-day engaged-view",5.16455696,395,1.28664495,307,0.02025316,8,,"Website adds to cart",,,,2025-04-01,2025-09-17
FB_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,MW_30-50_EN_Feed_SEP7_Seattle_7PM_LPView+VideoViews_8-8-25,Video_EN_Seattle_SEP7_7PM_PissGuy_8-8-25,Marketplace,not_delivering,ad,MW_30-50_EN_Feed_SEP7_Seattle_7PM_LPView+VideoViews_8-8-25,1.97,"7-day click, 1-day view, or 1-day engaged-view",4.25485961,463,3.04605263,152,0,,,"Website adds to cart",,,,2025-04-01,2025-09-17
FB_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,MW_30-50_EN_Feed_SEP7_Seattle_7PM_FBIGEngagement_7-29-25,Flyer_EN_Seattle_SEP7_7PM_Flyer_8-8-25,"Facebook Reels",not_delivering,ad,MW_30-50_EN_Feed_SEP7_Seattle_7PM_FBIGEngagement_7-29-25,1.83,"7-day click, 1-day view, or 1-day engaged-view",5.59633028,327,1.23396226,265,0.04587156,15,,"Website adds to cart",,,,2025-04-01,2025-09-17
FB_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,MW_30-50_EN_Feed_SEP7_Seattle_7PM_LPView+VideoViews_8-8-25,Video_EN_Seattle_SEP7_7PM_PissGuy_8-8-25,"Facebook Stories",not_delivering,ad,MW_30-50_EN_Feed_SEP7_Seattle_7PM_LPView+VideoViews_8-8-25,1.72,"7-day click, 1-day view, or 1-day engaged-view",9.55555556,180,1.125,160,0.01666667,3,,"Website adds to cart",,,,2025-04-01,2025-09-17
IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,MW_21-45_EN_Feed_SEP7_Seattle_7PM_AddToCart-Purchase_8-8-25,CRS_EN_Seattle_SEP7_7PM_PissGuy_8-8-25,Feed,not_delivering,ad,MW_21-45_EN_Feed_SEP7_Seattle_7PM_AddToCart-Purchase_8-8-25,1.32,"7-day click, 1-day view, or 1-day engaged-view",6.6,200,1.21212121,165,0.02,4,,"Website adds to cart",,,,2025-04-01,2025-09-17
US-Seattle-SignUp-EN-SEP2025-Target,Targeted,T-Flyer,"Facebook Stories",not_delivering,ad,Targeted,1.30022615,"7-day click or 1-day view",5.3507249,243,1.23979592,196,0.06584362,16,,"Landing page views",11,0.11820238,2,2025-04-01,2025-09-17
FB_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,MW_30-50_EN_Feed_SEP7_Seattle_7PM_FBIGEngagement_7-29-25,Video_EN_Seattle_SEP7_7PM_PissGuy_8-8-25,Marketplace,not_delivering,ad,MW_30-50_EN_Feed_SEP7_Seattle_7PM_FBIGEngagement_7-29-25,1.18,"7-day click, 1-day view, or 1-day engaged-view",6.17801047,191,2.69014085,71,0,,,"Website adds to cart",,,,2025-04-01,2025-09-17
FB_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,MW_30-50_EN_Feed_SEP7_Seattle_7PM_LPView+VideoViews_8-8-25,Flyer_EN_Seattle_SEP7_7PM_Flyer_8-8-25,"Facebook Stories",not_delivering,ad,MW_30-50_EN_Feed_SEP7_Seattle_7PM_LPView+VideoViews_8-8-25,1.13,"7-day click, 1-day view, or 1-day engaged-view",10.08928571,112,1.16666667,96,0.04464286,5,,"Website adds to cart",,,,2025-04-01,2025-09-17
FB/IG_T_US_Seattle_SEP7_6PM_C25_MW_LPView_EN_Feed_7-16-25,WM_25-50_EN_Feed_SEP7_Seattle_6PM_RetargetLookalike_7-16-25,Video_EN_Seattle_SEP7_6PM_T_NotADoctor_7-25-25,Explore,inactive,ad,WM_25-50_EN_Feed_SEP7_Seattle_6PM_RetargetLookalike_7-16-25,1.07,"7-day click or 1-day view",6.1849711,173,1.66346154,104,0.06358382,11,,"Landing page views",3,0.35666667,,2025-04-01,2025-09-17
IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,MW_21-45_EN_Feed_SEP7_Seattle_7PM_AddToCart-Purchase_8-8-25,Flyer_EN_Seattle_SEP7_7PM_Flyer_8-8-25,Explore,not_delivering,ad,MW_21-45_EN_Feed_SEP7_Seattle_7PM_AddToCart-Purchase_8-8-25,1.06036557,"7-day click, 1-day view, or 1-day engaged-view",7.02228855,151,1.27966102,118,0.00662252,1,,"Website adds to cart",,,,2025-04-01,2025-09-17
FB_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,MW_30-50_EN_Feed_SEP7_Seattle_7PM_FBIGEngagement_7-29-25,CRS_EN_Seattle_SEP7_7PM_PissGuy_8-8-25,"Facebook Reels",not_delivering,ad,MW_30-50_EN_Feed_SEP7_Seattle_7PM_FBIGEngagement_7-29-25,1.05,"7-day click, 1-day view, or 1-day engaged-view",4.81651376,218,1.33742331,163,0.03669725,8,,"Website adds to cart",,,,2025-04-01,2025-09-17
IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,MW_21-45_EN_Feed_SEP7_Seattle_7PM_FBIGEngagement_8-8-25,Video_EN_Seattle_SEP7_7PM_JobInterview_8-22-25,"Instagram Stories",not_delivering,ad,MW_21-45_EN_Feed_SEP7_Seattle_7PM_FBIGEngagement_8-8-25,1.03,"7-day click, 1-day view, or 1-day engaged-view",8.11023622,127,1.11403509,114,0.03149606,4,,"Website adds to cart",,,,2025-04-01,2025-09-17
FB_US_Seattle_SEP7_6PM_C25_MW_LPView_EN_Feed_7-8-25,MW_30-50_EN_Feed_SEP7_Seattle_6PM_Comedy+Events+Max+Media_7-8-25,Video_EN_Seattle_SEP7_6PM_Flyer_7-8-25,"Facebook Reels",not_delivering,ad,MW_30-50_EN_Feed_SEP7_Seattle_6PM_Comedy+Events+Max+Media_7-8-25,0.96,"7-day click or 1-day view",5.42372881,177,1.08588957,163,0.10169492,18,,"Landing page views",16,0.06,2,2025-04-01,2025-09-17
FB_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,MW_30-50_EN_Feed_SEP7_Seattle_7PM_LPView+VideoViews_8-8-25,Flyer_EN_Seattle_SEP7_7PM_Flyer_8-8-25,"Facebook profile feed",not_delivering,ad,MW_30-50_EN_Feed_SEP7_Seattle_7PM_LPView+VideoViews_8-8-25,0.89031852,"7-day click, 1-day view, or 1-day engaged-view",6.22600364,143,1.03623188,138,0,,,"Website adds to cart",,,,2025-04-01,2025-09-17
IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,MW_21-45_EN_Feed_SEP7_Seattle_7PM_FBIGEngagement_8-8-25,Video_EN_Seattle_SEP7_7PM_PissGuy_8-8-25,Explore,not_delivering,ad,MW_21-45_EN_Feed_SEP7_Seattle_7PM_FBIGEngagement_8-8-25,0.88,"7-day click, 1-day view, or 1-day engaged-view",6.15384615,143,1.13492063,126,0.02097902,3,,"Website adds to cart",,,,2025-04-01,2025-09-17
FB_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,MW_30-50_EN_Feed_SEP7_Seattle_7PM_LPView+VideoViews_8-8-25,Flyer_EN_Seattle_SEP7_7PM_Flyer_8-8-25,"Facebook Notifications",not_delivering,ad,MW_30-50_EN_Feed_SEP7_Seattle_7PM_LPView+VideoViews_8-8-25,0.86030778,"7-day click, 1-day view, or 1-day engaged-view",23.89743845,36,1.28571429,28,0.02777778,1,,"Website adds to cart",,,,2025-04-01,2025-09-17
FB/IG_T_US_Seattle_SEP7_6PM_C25_MW_LPView_EN_Feed_7-16-25,WM_25-50_EN_Feed_SEP7_Seattle_6PM_RetargetLookalike_7-16-25,Video_EN_Seattle_SEP7_6PM_T_NotADoctor_7-25-25,"Ads on Reels",inactive,ad,WM_25-50_EN_Feed_SEP7_Seattle_6PM_RetargetLookalike_7-16-25,0.86,"7-day click or 1-day view",2.5443787,338,1.3203125,256,0.01183432,4,,"Landing page views",1,0.86,,2025-04-01,2025-09-17
FB/IG_T_US_Seattle_SEP7_6PM_C25_MW_LPView_EN_Feed_7-16-25,WM_25-50_EN_Feed_SEP7_Seattle_6PM_RetargetLookalike_7-16-25,Video_EN_Seattle_SEP7_6PM_T_Flyer_7-16-25,"Instagram Reels",inactive,ad,WM_25-50_EN_Feed_SEP7_Seattle_6PM_RetargetLookalike_7-16-25,0.81,"7-day click or 1-day view",6.18320611,131,1.0234375,128,0.04580153,6,,"Landing page views",5,0.162,3,2025-04-01,2025-09-17
FB_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,MW_30-50_EN_Feed_SEP7_Seattle_7PM_FBIGEngagement_7-29-25,Video_EN_Seattle_SEP7_7PM_PissGuy_8-8-25,"Facebook Stories",not_delivering,ad,MW_30-50_EN_Feed_SEP7_Seattle_7PM_FBIGEngagement_7-29-25,0.75,"7-day click, 1-day view, or 1-day engaged-view",11.19402985,67,1.19642857,56,0.02985075,2,,"Website adds to cart",,,,2025-04-01,2025-09-17
FB/IG_T_US_Seattle_SEP7_6PM_C25_MW_LPView_EN_Feed_7-16-25,WM_25-50_EN_Feed_SEP7_Seattle_6PM_RetargetLookalike_7-16-25,Flyer_EN_Seattle_SEP7_6PM_T_Flyer_7-16-25,"Facebook Notifications",inactive,ad,WM_25-50_EN_Feed_SEP7_Seattle_6PM_RetargetLookalike_7-16-25,0.70002787,"7-day click or 1-day view",3.68435723,190,1.58333333,120,0.02105263,4,,"Landing page views",2,0.35001394,,2025-04-01,2025-09-17
FB_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,MW_30-50_EN_Feed_SEP7_Seattle_7PM_FBIGEngagement_7-29-25,Flyer_EN_Seattle_SEP7_7PM_Flyer_8-8-25,Marketplace,not_delivering,ad,MW_30-50_EN_Feed_SEP7_Seattle_7PM_FBIGEngagement_7-29-25,0.61045594,"7-day click, 1-day view, or 1-day engaged-view",6.85905553,89,1.85416667,48,0,,,"Website adds to cart",,,,2025-04-01,2025-09-17
FB_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,MW_30-50_EN_Feed_SEP7_Seattle_7PM_AddToCart-Purchase_8-8-25,CRS_EN_Seattle_SEP7_7PM_PissGuy_8-8-25,"Facebook Reels",not_delivering,ad,MW_30-50_EN_Feed_SEP7_Seattle_7PM_AddToCart-Purchase_8-8-25,0.59,"7-day click, 1-day view, or 1-day engaged-view",4.43609023,133,1.38541667,96,0.02255639,3,,"Website adds to cart",,,,2025-04-01,2025-09-17
